Team A,Team B,Score A,Score B,Date
paradise valley soccer club 2013 boys blue,queen creek soccer club 2013 boys red,4,4,2025-05-31
paradise valley soccer club 2013 boys blue,mesa soccer club 2013 boys black,4,2,2025-05-13
paradise valley soccer club 2013 boys blue,az arsenal soccer club 2013 boys white,3,3,2025-02-06
paradise valley soccer club 2013 boys blue,surprise soccer club 2013 boys red,5,5,2025-07-12
paradise valley soccer club 2013 boys blue,az soccer club 2013 boys blue,2,5,2024-12-17
paradise valley soccer club 2013 boys blue,rsl-az north 2013 boys red,2,4,2025-07-15
paradise valley soccer club 2013 boys blue,queen creek soccer club 2013 boys gold,2,4,2025-03-31
paradise valley soccer club 2013 boys blue,mesa soccer club 2013 boys black,0,4,2025-10-05
paradise valley soccer club 2013 boys blue,paradise valley soccer club 2013 boys gold,3,5,2025-03-25
chandler soccer club 2013 boys white,gilbert soccer club 2013 boys black,4,0,2025-08-09
chandler soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,1,4,2025-06-04
chandler soccer club 2013 boys white,goodyear soccer club 2013 boys red,1,2,2025-05-20
chandler soccer club 2013 boys white,az soccer club 2013 boys gold,0,1,2024-10-22
chandler soccer club 2013 boys white,tempe soccer club 2013 boys white,1,1,2025-04-09
chandler soccer club 2013 boys white,chandler soccer club 2013 boys red,5,3,2024-12-04
chandler soccer club 2013 boys white,chandler soccer club 2013 boys gold,0,4,2025-07-03
chandler soccer club 2013 boys white,apache junction soccer club 2013 boys black,3,4,2025-01-03
chandler soccer club 2013 boys white,fc tucson youth soccer 2013 boys white,2,4,2024-10-29
chandler soccer club 2013 boys white,fountain hills soccer club 2013 boys blue,0,3,2025-08-04
chandler soccer club 2013 boys white,mesa soccer club 2013 boys black,5,5,2024-10-25
chandler soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,5,0,2025-04-11
chandler soccer club 2013 boys white,rsl-az west valley 2013 boys blue,1,2,2025-05-17
chandler soccer club 2013 boys white,rsl-az south 2013 boys red,2,0,2025-08-18
chandler soccer club 2013 boys white,tempe soccer club 2013 boys white,5,0,2025-03-17
chandler soccer club 2013 boys white,rsl-az yuma 2013 boys gold,3,5,2025-09-10
chandler soccer club 2013 boys white,mesa soccer club 2013 boys red,2,3,2024-12-01
chandler soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,1,3,2024-12-15
chandler soccer club 2013 boys white,rsl-az west valley 2013 boys white,4,5,2025-06-12
chandler soccer club 2013 boys white,glendale soccer club 2013 boys blue,0,4,2025-05-24
chandler soccer club 2013 boys white,peoria soccer club 2013 boys gold,2,4,2025-07-12
chandler soccer club 2013 boys white,peoria soccer club 2013 boys gold,3,5,2024-11-09
chandler soccer club 2013 boys white,goodyear soccer club 2013 boys black,0,3,2025-05-21
chandler soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,1,3,2025-03-22
chandler soccer club 2013 boys white,cave creek soccer club 2013 boys white,4,3,2025-01-14
chandler soccer club 2013 boys white,glendale soccer club 2013 boys blue,2,4,2025-01-03
chandler soccer club 2013 boys white,desert sc 2013 boys white,2,2,2025-09-24
chandler soccer club 2013 boys white,rsl-az north 2013 boys red,3,0,2025-04-05
gilbert soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,4,4,2025-02-10
gilbert soccer club 2013 boys white,avondale soccer club 2013 boys gold,3,2,2025-07-09
gilbert soccer club 2013 boys white,avondale soccer club 2013 boys blue,0,4,2025-08-13
gilbert soccer club 2013 boys white,rsl-az north 2013 boys red,3,0,2025-08-18
gilbert soccer club 2013 boys white,avondale soccer club 2013 boys red,3,4,2025-09-28
gilbert soccer club 2013 boys white,tempe soccer club 2013 boys white,0,0,2025-02-03
gilbert soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,1,0,2025-03-03
gilbert soccer club 2013 boys white,rsl-az west valley 2013 boys white,1,2,2025-09-18
gilbert soccer club 2013 boys white,goodyear soccer club 2013 boys black,2,4,2025-05-10
gilbert soccer club 2013 boys white,mesa soccer club 2013 boys white,1,4,2025-05-18
gilbert soccer club 2013 boys white,queen creek soccer club 2013 boys black,0,0,2025-09-09
gilbert soccer club 2013 boys white,rsl-az west valley 2013 boys white,4,2,2025-09-27
gilbert soccer club 2013 boys white,mesa soccer club 2013 boys white,4,5,2024-11-19
gilbert soccer club 2013 boys white,az arsenal soccer club 2013 boys gold,1,4,2025-02-09
gilbert soccer club 2013 boys white,chandler soccer club 2013 boys gold,0,5,2025-01-10
gilbert soccer club 2013 boys white,rsl-az south 2013 boys red,5,5,2025-05-04
gilbert soccer club 2013 boys white,rsl-az west valley 2013 boys white,4,5,2025-01-24
gilbert soccer club 2013 boys white,fc elite arizona 2013 boys blue,3,2,2025-06-04
gilbert soccer club 2013 boys white,peoria soccer club 2013 boys gold,4,2,2025-02-09
gilbert soccer club 2013 boys white,goodyear soccer club 2013 boys blue,5,4,2025-08-10
gilbert soccer club 2013 boys white,fountain hills soccer club 2013 boys blue,3,1,2025-07-10
gilbert soccer club 2013 boys white,fc elite arizona 2013 boys red,1,0,2025-03-28
gilbert soccer club 2013 boys white,az arsenal soccer club 2013 boys white,3,2,2025-05-20
gilbert soccer club 2013 boys white,scottsdale soccer club 2013 boys blue,3,2,2025-01-21
gilbert soccer club 2013 boys white,phoenix rising fc 2013 boys gold,0,0,2025-06-28
gilbert soccer club 2013 boys white,phoenix rising fc 2013 boys gold,1,1,2025-07-26
gilbert soccer club 2013 boys white,apache junction soccer club 2013 boys white,2,4,2025-03-30
gilbert soccer club 2013 boys white,rsl-az south 2013 boys red,0,3,2025-06-27
maricopa soccer club 2013 boys red,buckeye soccer club 2013 boys gold,1,3,2025-08-25
maricopa soccer club 2013 boys red,desert sc 2013 boys white,2,2,2025-08-16
maricopa soccer club 2013 boys red,desert sc 2013 boys white,3,4,2024-12-07
maricopa soccer club 2013 boys red,apache junction soccer club 2013 boys blue,1,1,2025-09-13
maricopa soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,0,5,2025-06-30
maricopa soccer club 2013 boys red,az soccer club 2013 boys white,4,3,2025-05-02
maricopa soccer club 2013 boys red,buckeye soccer club 2013 boys blue,3,4,2025-07-11
maricopa soccer club 2013 boys red,peoria soccer club 2013 boys gold,5,2,2025-03-20
maricopa soccer club 2013 boys red,mesa soccer club 2013 boys black,5,5,2025-04-07
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys black,1,4,2025-05-30
maricopa soccer club 2013 boys red,phoenix rising fc 2013 boys gold,1,5,2025-08-12
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys blue,0,5,2025-09-08
maricopa soccer club 2013 boys red,casa grande soccer club 2013 boys blue,2,3,2025-03-13
maricopa soccer club 2013 boys red,goodyear soccer club 2013 boys blue,0,4,2025-09-10
maricopa soccer club 2013 boys red,cave creek soccer club 2013 boys white,4,1,2025-09-16
maricopa soccer club 2013 boys red,phoenix rising fc 2013 boys blue,5,0,2025-06-10
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys white,5,3,2025-04-02
maricopa soccer club 2013 boys red,mesa soccer club 2013 boys gold,3,4,2025-01-12
maricopa soccer club 2013 boys red,az arsenal soccer club 2013 boys black,2,4,2025-02-03
maricopa soccer club 2013 boys red,queen creek soccer club 2013 boys black,4,0,2025-04-30
maricopa soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,3,5,2024-10-19
maricopa soccer club 2013 boys red,az soccer club 2013 boys gold,1,0,2024-11-04
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys black,1,5,2025-10-08
maricopa soccer club 2013 boys red,az soccer club 2013 boys gold,4,2,2025-04-01
maricopa soccer club 2013 boys red,scottsdale soccer club 2013 boys blue,2,1,2025-08-30
maricopa soccer club 2013 boys red,goodyear soccer club 2013 boys red,1,2,2025-02-08
maricopa soccer club 2013 boys red,az arsenal soccer club 2013 boys black,2,4,2025-06-02
maricopa soccer club 2013 boys red,az soccer club 2013 boys gold,3,3,2025-01-17
fc elite arizona 2013 boys blue,cave creek soccer club 2013 boys white,5,4,2024-10-28
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,3,1,2025-09-09
fc elite arizona 2013 boys blue,queen creek soccer club 2013 boys black,4,5,2025-09-20
fc elite arizona 2013 boys blue,mesa soccer club 2013 boys black,5,4,2025-07-03
fc elite arizona 2013 boys blue,goodyear soccer club 2013 boys red,5,1,2024-12-19
fc elite arizona 2013 boys blue,scottsdale soccer club 2013 boys blue,2,5,2025-07-18
fc elite arizona 2013 boys blue,queen creek soccer club 2013 boys gold,1,3,2024-12-01
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,1,1,2025-09-27
fc elite arizona 2013 boys blue,az soccer club 2013 boys white,2,2,2025-04-26
fc elite arizona 2013 boys blue,rsl-az south 2013 boys blue,1,3,2025-09-09
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,0,1,2024-12-07
fc elite arizona 2013 boys blue,goodyear soccer club 2013 boys blue,2,2,2025-03-25
fc elite arizona 2013 boys blue,az arsenal soccer club 2013 boys black,4,2,2025-07-24
fc elite arizona 2013 boys blue,rsl-az south 2013 boys red,2,2,2025-05-28
fc elite arizona 2013 boys blue,paradise valley soccer club 2013 boys gold,2,4,2025-06-18
fc elite arizona 2013 boys blue,goodyear soccer club 2013 boys red,1,4,2025-09-21
fc elite arizona 2013 boys blue,chandler soccer club 2013 boys white,1,4,2025-04-27
fc elite arizona 2013 boys blue,phoenix rising fc 2013 boys gold,0,4,2025-08-30
fc elite arizona 2013 boys blue,mesa soccer club 2013 boys black,0,5,2024-12-08
fc elite arizona 2013 boys blue,gilbert soccer club 2013 boys blue,3,2,2025-05-02
fc elite arizona 2013 boys blue,gilbert soccer club 2013 boys gold,4,2,2025-07-13
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,0,4,2025-05-24
fc elite arizona 2013 boys blue,rsl-az north 2013 boys red,5,2,2025-08-20
fc elite arizona 2013 boys blue,rsl-az north 2013 boys red,1,2,2025-10-08
fc elite arizona 2013 boys blue,rsl-az west valley 2013 boys blue,3,2,2025-07-26
fc elite arizona 2013 boys blue,rsl-az south 2013 boys red,2,2,2025-01-05
fc elite arizona 2013 boys blue,rsl-az west valley 2013 boys black,1,5,2025-05-18
fc elite arizona 2013 boys blue,queen creek soccer club 2013 boys black,3,3,2025-06-04
queen creek soccer club 2013 boys black,apache junction soccer club 2013 boys blue,0,4,2025-09-26
queen creek soccer club 2013 boys black,fc elite arizona 2013 boys blue,5,0,2024-11-30
queen creek soccer club 2013 boys black,avondale soccer club 2013 boys red,5,5,2025-02-01
queen creek soccer club 2013 boys black,fc tucson youth soccer 2013 boys white,5,0,2024-11-19
queen creek soccer club 2013 boys black,az soccer club 2013 boys blue,2,0,2025-07-06
queen creek soccer club 2013 boys black,buckeye soccer club 2013 boys gold,1,3,2025-08-25
queen creek soccer club 2013 boys black,az arsenal soccer club 2013 boys white,1,4,2025-01-04
queen creek soccer club 2013 boys black,fc elite arizona 2013 boys red,0,4,2025-07-25
queen creek soccer club 2013 boys black,scottsdale soccer club 2013 boys red,2,2,2025-05-01
queen creek soccer club 2013 boys black,rsl-az west valley 2013 boys white,0,4,2025-05-05
queen creek soccer club 2013 boys black,mesa soccer club 2013 boys white,0,5,2025-06-24
queen creek soccer club 2013 boys black,buckeye soccer club 2013 boys gold,0,1,2025-07-11
queen creek soccer club 2013 boys black,cave creek soccer club 2013 boys white,0,2,2025-05-25
queen creek soccer club 2013 boys black,avondale soccer club 2013 boys blue,5,2,2025-03-29
queen creek soccer club 2013 boys black,fc tucson youth soccer 2013 boys blue,2,4,2024-11-17
queen creek soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,1,5,2025-03-16
queen creek soccer club 2013 boys black,rsl-az west valley 2013 boys black,0,2,2025-03-03
queen creek soccer club 2013 boys black,phoenix rising fc 2013 boys black,4,0,2025-07-12
queen creek soccer club 2013 boys black,paradise valley soccer club 2013 boys blue,3,3,2025-07-04
queen creek soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,4,0,2025-07-07
queen creek soccer club 2013 boys black,cave creek soccer club 2013 boys blue,1,5,2025-09-30
queen creek soccer club 2013 boys black,desert sc 2013 boys white,0,3,2025-08-09
queen creek soccer club 2013 boys black,fountain hills soccer club 2013 boys blue,4,5,2025-04-12
queen creek soccer club 2013 boys black,cave creek soccer club 2013 boys white,0,2,2025-07-21
queen creek soccer club 2013 boys black,fc elite arizona 2013 boys blue,0,2,2025-02-22
queen creek soccer club 2013 boys black,surprise soccer club 2013 boys gold,1,2,2024-11-29
queen creek soccer club 2013 boys black,gilbert soccer club 2013 boys blue,1,5,2024-10-12
queen creek soccer club 2013 boys black,rsl-az west valley 2013 boys black,2,1,2025-08-21
chandler soccer club 2013 boys red,casa grande soccer club 2013 boys blue,2,2,2024-11-05
chandler soccer club 2013 boys red,rsl-az south 2013 boys red,2,3,2025-07-20
chandler soccer club 2013 boys red,glendale soccer club 2013 boys gold,3,2,2024-10-18
chandler soccer club 2013 boys red,cave creek soccer club 2013 boys white,0,3,2025-03-08
chandler soccer club 2013 boys red,queen creek soccer club 2013 boys black,4,5,2024-11-14
chandler soccer club 2013 boys red,scottsdale soccer club 2013 boys blue,1,4,2024-12-18
chandler soccer club 2013 boys red,fc elite arizona 2013 boys blue,1,3,2024-10-14
chandler soccer club 2013 boys red,phoenix rising fc 2013 boys gold,1,1,2025-05-15
chandler soccer club 2013 boys red,chandler soccer club 2013 boys gold,4,5,2025-01-01
chandler soccer club 2013 boys red,az arsenal soccer club 2013 boys white,1,3,2025-01-02
chandler soccer club 2013 boys red,phoenix premier fc 2013 boys white,0,4,2024-10-27
chandler soccer club 2013 boys red,scottsdale soccer club 2013 boys blue,0,2,2025-06-10
chandler soccer club 2013 boys red,mesa soccer club 2013 boys red,2,0,2025-08-22
chandler soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,0,4,2025-07-16
chandler soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,0,5,2025-09-24
chandler soccer club 2013 boys red,peoria soccer club 2013 boys gold,2,1,2024-10-23
chandler soccer club 2013 boys red,az arsenal soccer club 2013 boys white,0,1,2025-01-31
chandler soccer club 2013 boys red,fc elite arizona 2013 boys red,1,0,2025-02-27
chandler soccer club 2013 boys red,queen creek soccer club 2013 boys black,4,3,2025-02-16
chandler soccer club 2013 boys red,chandler soccer club 2013 boys gold,5,2,2025-06-27
chandler soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,5,5,2024-12-09
chandler soccer club 2013 boys red,desert sc 2013 boys white,3,5,2024-11-15
chandler soccer club 2013 boys red,rsl-az south 2013 boys red,2,5,2025-03-04
chandler soccer club 2013 boys red,az soccer club 2013 boys black,3,3,2025-01-29
chandler soccer club 2013 boys red,buckeye soccer club 2013 boys blue,1,4,2025-05-09
chandler soccer club 2013 boys red,phoenix premier fc 2013 boys red,4,3,2025-08-14
chandler soccer club 2013 boys red,queen creek soccer club 2013 boys black,5,5,2025-08-23
chandler soccer club 2013 boys red,casa grande soccer club 2013 boys white,0,2,2024-12-25
fc tucson youth soccer 2013 boys black,scottsdale soccer club 2013 boys white,3,4,2024-10-18
fc tucson youth soccer 2013 boys black,rsl-az north 2013 boys red,3,3,2025-07-28
fc tucson youth soccer 2013 boys black,az arsenal soccer club 2013 boys gold,5,4,2024-12-22
fc tucson youth soccer 2013 boys black,chandler soccer club 2013 boys red,3,3,2025-04-03
fc tucson youth soccer 2013 boys black,fc tucson youth soccer 2013 boys white,3,4,2025-10-04
fc tucson youth soccer 2013 boys black,az arsenal soccer club 2013 boys red,1,5,2025-05-14
fc tucson youth soccer 2013 boys black,chandler soccer club 2013 boys gold,4,1,2025-08-15
fc tucson youth soccer 2013 boys black,rsl-az north 2013 boys red,5,1,2024-12-24
fc tucson youth soccer 2013 boys black,apache junction soccer club 2013 boys blue,5,2,2025-09-06
fc tucson youth soccer 2013 boys black,scottsdale soccer club 2013 boys blue,4,0,2025-07-17
fc tucson youth soccer 2013 boys black,cave creek soccer club 2013 boys blue,5,4,2025-06-03
fc tucson youth soccer 2013 boys black,desert sc 2013 boys white,5,4,2025-06-01
fc tucson youth soccer 2013 boys black,phoenix premier fc 2013 boys red,4,2,2025-07-04
fc tucson youth soccer 2013 boys black,az arsenal soccer club 2013 boys black,2,0,2025-09-25
fc tucson youth soccer 2013 boys black,az arsenal soccer club 2013 boys black,2,5,2025-04-30
fc tucson youth soccer 2013 boys black,fc tucson youth soccer 2013 boys blue,5,3,2025-06-27
fc tucson youth soccer 2013 boys black,casa grande soccer club 2013 boys blue,4,2,2024-11-20
fc tucson youth soccer 2013 boys black,mesa soccer club 2013 boys red,3,1,2025-08-14
fc tucson youth soccer 2013 boys black,mesa soccer club 2013 boys white,5,3,2025-04-26
fc tucson youth soccer 2013 boys black,glendale soccer club 2013 boys gold,2,2,2024-10-12
fc tucson youth soccer 2013 boys black,avondale soccer club 2013 boys red,1,0,2025-02-09
fc tucson youth soccer 2013 boys black,peoria soccer club 2013 boys gold,5,5,2024-12-14
fc tucson youth soccer 2013 boys black,rsl-az west valley 2013 boys white,5,0,2024-12-30
fc tucson youth soccer 2013 boys black,fountain hills soccer club 2013 boys white,2,3,2025-03-27
fc tucson youth soccer 2013 boys black,buckeye soccer club 2013 boys gold,4,5,2025-04-10
fc tucson youth soccer 2013 boys black,phoenix rising fc 2013 boys blue,3,0,2025-04-15
fc tucson youth soccer 2013 boys black,chandler soccer club 2013 boys gold,3,1,2024-10-16
fc tucson youth soccer 2013 boys black,casa grande soccer club 2013 boys gold,4,4,2025-10-09
tempe soccer club 2013 boys white,goodyear soccer club 2013 boys blue,2,3,2024-12-29
tempe soccer club 2013 boys white,buckeye soccer club 2013 boys gold,3,5,2025-05-08
tempe soccer club 2013 boys white,goodyear soccer club 2013 boys black,0,4,2025-10-06
tempe soccer club 2013 boys white,goodyear soccer club 2013 boys white,5,2,2025-04-17
tempe soccer club 2013 boys white,cave creek soccer club 2013 boys gold,0,0,2025-09-16
tempe soccer club 2013 boys white,apache junction soccer club 2013 boys white,1,3,2025-05-28
tempe soccer club 2013 boys white,rsl-az west valley 2013 boys white,5,0,2025-03-12
tempe soccer club 2013 boys white,gilbert soccer club 2013 boys white,0,2,2024-10-27
tempe soccer club 2013 boys white,az arsenal soccer club 2013 boys white,1,1,2025-09-29
tempe soccer club 2013 boys white,phoenix premier fc 2013 boys white,0,1,2025-08-29
tempe soccer club 2013 boys white,glendale soccer club 2013 boys gold,3,0,2025-01-27
tempe soccer club 2013 boys white,rsl-az south 2013 boys red,1,0,2025-03-20
tempe soccer club 2013 boys white,surprise soccer club 2013 boys gold,5,1,2025-03-26
tempe soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,4,5,2025-10-04
tempe soccer club 2013 boys white,rsl-az west valley 2013 boys white,2,3,2024-12-16
tempe soccer club 2013 boys white,chandler soccer club 2013 boys gold,0,4,2024-12-20
tempe soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,3,5,2025-09-29
tempe soccer club 2013 boys white,mesa soccer club 2013 boys white,5,5,2025-08-04
tempe soccer club 2013 boys white,apache junction soccer club 2013 boys black,0,5,2025-05-30
tempe soccer club 2013 boys white,rsl-az west valley 2013 boys blue,0,5,2025-08-20
tempe soccer club 2013 boys white,az arsenal soccer club 2013 boys black,3,0,2025-01-14
tempe soccer club 2013 boys white,fc elite arizona 2013 boys blue,0,2,2025-02-10
tempe soccer club 2013 boys white,scottsdale soccer club 2013 boys white,3,3,2025-06-09
tempe soccer club 2013 boys white,casa grande soccer club 2013 boys blue,0,3,2025-01-21
tempe soccer club 2013 boys white,gilbert soccer club 2013 boys blue,5,2,2025-02-25
tempe soccer club 2013 boys white,queen creek soccer club 2013 boys red,2,0,2025-04-07
tempe soccer club 2013 boys white,az soccer club 2013 boys white,1,0,2025-10-02
tempe soccer club 2013 boys white,az arsenal soccer club 2013 boys black,1,2,2024-12-18
gilbert soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,4,0,2025-02-24
gilbert soccer club 2013 boys black,phoenix premier fc 2013 boys white,0,5,2025-07-06
gilbert soccer club 2013 boys black,rsl-az west valley 2013 boys blue,4,3,2025-02-18
gilbert soccer club 2013 boys black,glendale soccer club 2013 boys blue,0,4,2025-06-02
gilbert soccer club 2013 boys black,casa grande soccer club 2013 boys gold,3,5,2024-11-03
gilbert soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,0,5,2025-01-27
gilbert soccer club 2013 boys black,chandler soccer club 2013 boys white,1,4,2025-08-30
gilbert soccer club 2013 boys black,mesa soccer club 2013 boys red,5,4,2025-03-29
gilbert soccer club 2013 boys black,az arsenal soccer club 2013 boys white,0,4,2024-12-24
gilbert soccer club 2013 boys black,fc elite arizona 2013 boys blue,4,2,2024-12-10
gilbert soccer club 2013 boys black,goodyear soccer club 2013 boys black,2,5,2025-07-16
gilbert soccer club 2013 boys black,scottsdale soccer club 2013 boys blue,1,2,2025-10-05
gilbert soccer club 2013 boys black,rsl-az north 2013 boys red,0,1,2024-10-27
gilbert soccer club 2013 boys black,rsl-az west valley 2013 boys blue,3,5,2025-07-22
gilbert soccer club 2013 boys black,glendale soccer club 2013 boys gold,4,0,2024-12-30
gilbert soccer club 2013 boys black,cave creek soccer club 2013 boys white,5,0,2025-05-27
gilbert soccer club 2013 boys black,goodyear soccer club 2013 boys red,1,0,2025-08-05
gilbert soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,0,1,2025-02-27
gilbert soccer club 2013 boys black,cave creek soccer club 2013 boys white,1,1,2025-02-12
gilbert soccer club 2013 boys black,mesa soccer club 2013 boys red,2,4,2025-01-04
gilbert soccer club 2013 boys black,rsl-az west valley 2013 boys blue,5,3,2025-08-17
gilbert soccer club 2013 boys black,fc tucson youth soccer 2013 boys black,5,1,2025-08-11
gilbert soccer club 2013 boys black,fc tucson youth soccer 2013 boys black,5,5,2024-11-04
gilbert soccer club 2013 boys black,fc tucson youth soccer 2013 boys white,2,2,2025-07-23
gilbert soccer club 2013 boys black,casa grande soccer club 2013 boys white,1,0,2024-11-01
gilbert soccer club 2013 boys black,paradise valley soccer club 2013 boys blue,1,3,2025-07-29
gilbert soccer club 2013 boys black,rsl-az west valley 2013 boys black,4,3,2025-08-09
gilbert soccer club 2013 boys black,maricopa soccer club 2013 boys red,0,4,2024-11-19
goodyear soccer club 2013 boys red,fc elite arizona 2013 boys red,5,1,2025-01-02
goodyear soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,1,5,2025-10-09
goodyear soccer club 2013 boys red,mesa soccer club 2013 boys black,3,2,2025-06-23
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys blue,4,0,2025-08-16
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys blue,3,2,2025-01-20
goodyear soccer club 2013 boys red,scottsdale soccer club 2013 boys blue,2,1,2025-04-25
goodyear soccer club 2013 boys red,goodyear soccer club 2013 boys blue,2,1,2025-02-15
goodyear soccer club 2013 boys red,gilbert soccer club 2013 boys white,1,5,2025-06-09
goodyear soccer club 2013 boys red,rsl-az south 2013 boys blue,0,3,2025-04-28
goodyear soccer club 2013 boys red,az arsenal soccer club 2013 boys black,4,1,2025-02-10
goodyear soccer club 2013 boys red,goodyear soccer club 2013 boys blue,5,0,2025-02-24
goodyear soccer club 2013 boys red,desert sc 2013 boys white,5,5,2025-08-05
goodyear soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,2,4,2025-09-16
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,1,4,2025-03-09
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,4,2,2025-07-15
goodyear soccer club 2013 boys red,az soccer club 2013 boys black,4,5,2025-07-16
goodyear soccer club 2013 boys red,apache junction soccer club 2013 boys black,4,1,2024-10-20
goodyear soccer club 2013 boys red,casa grande soccer club 2013 boys gold,3,5,2025-05-19
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,2,5,2024-11-25
goodyear soccer club 2013 boys red,phoenix premier fc 2013 boys white,3,0,2025-03-12
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,1,5,2025-05-14
goodyear soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,1,3,2025-08-13
goodyear soccer club 2013 boys red,az arsenal soccer club 2013 boys red,2,5,2024-10-15
goodyear soccer club 2013 boys red,peoria soccer club 2013 boys white,3,4,2025-06-19
goodyear soccer club 2013 boys red,rsl-az north 2013 boys red,4,5,2025-09-12
goodyear soccer club 2013 boys red,mesa soccer club 2013 boys gold,3,2,2024-10-20
goodyear soccer club 2013 boys red,az soccer club 2013 boys blue,1,2,2024-10-16
goodyear soccer club 2013 boys red,queen creek soccer club 2013 boys black,1,4,2024-10-18
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys blue,2,4,2025-09-09
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,1,1,2024-10-13
paradise valley soccer club 2013 boys gold,avondale soccer club 2013 boys red,5,1,2025-04-01
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys blue,2,3,2025-09-07
paradise valley soccer club 2013 boys gold,rsl-az north 2013 boys red,1,2,2025-09-21
paradise valley soccer club 2013 boys gold,chandler soccer club 2013 boys gold,3,4,2025-04-23
paradise valley soccer club 2013 boys gold,fc elite arizona 2013 boys blue,4,1,2025-03-13
paradise valley soccer club 2013 boys gold,az soccer club 2013 boys blue,0,5,2025-05-08
paradise valley soccer club 2013 boys gold,gilbert soccer club 2013 boys gold,4,2,2025-04-08
paradise valley soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,2,3,2024-12-19
paradise valley soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,4,5,2025-09-28
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,3,5,2025-04-28
paradise valley soccer club 2013 boys gold,goodyear soccer club 2013 boys blue,5,3,2025-08-08
paradise valley soccer club 2013 boys gold,rsl-az west valley 2013 boys black,1,3,2024-12-08
paradise valley soccer club 2013 boys gold,casa grande soccer club 2013 boys gold,5,5,2024-10-29
paradise valley soccer club 2013 boys gold,apache junction soccer club 2013 boys blue,4,5,2025-04-13
paradise valley soccer club 2013 boys gold,chandler soccer club 2013 boys gold,5,3,2025-02-21
paradise valley soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,0,2,2024-11-11
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys white,4,1,2025-09-09
paradise valley soccer club 2013 boys gold,rsl-az north 2013 boys red,2,5,2024-11-16
paradise valley soccer club 2013 boys gold,fc elite arizona 2013 boys red,1,2,2025-09-29
paradise valley soccer club 2013 boys gold,gilbert soccer club 2013 boys red,0,1,2025-02-17
paradise valley soccer club 2013 boys gold,rsl-az south 2013 boys red,0,0,2024-12-19
paradise valley soccer club 2013 boys gold,desert sc 2013 boys white,1,4,2025-04-12
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys white,5,0,2024-12-23
paradise valley soccer club 2013 boys gold,phoenix premier fc 2013 boys white,2,0,2024-12-23
paradise valley soccer club 2013 boys gold,avondale soccer club 2013 boys red,0,1,2025-09-08
paradise valley soccer club 2013 boys gold,mesa soccer club 2013 boys black,1,5,2025-10-03
fc elite arizona 2013 boys red,goodyear soccer club 2013 boys red,0,1,2024-11-26
fc elite arizona 2013 boys red,mesa soccer club 2013 boys black,1,3,2025-04-08
fc elite arizona 2013 boys red,avondale soccer club 2013 boys blue,1,5,2025-04-11
fc elite arizona 2013 boys red,paradise valley soccer club 2013 boys gold,4,3,2024-11-14
fc elite arizona 2013 boys red,az arsenal soccer club 2013 boys gold,0,4,2025-08-29
fc elite arizona 2013 boys red,queen creek soccer club 2013 boys black,0,4,2025-05-15
