Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
canyon del oro soccer club 2015 boys blue,paladin soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Blue,Paladin Soccer Club 2015 Boys Blue,1,2,Phoenix Premier League,2025-09-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_58
canyon del oro soccer club 2015 boys blue,rsl-az north 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Blue,RSL-AZ North 2015 Boys Blue,3,1,AZ Cup,2024-12-08,az_boys_u11,https://rankings.gotsport.com/teams/u11_58
canyon del oro soccer club 2015 boys blue,flagstaff sc 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Blue,Flagstaff SC 2015 Boys,3,1,Phoenix Premier League,2025-08-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_58
canyon del oro soccer club 2015 boys white,fbsl 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,FBSL 2015 Boys Blue,2,0,AZ Cup,2025-01-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,united latinos sc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,United Latinos SC 2015 Boys Red,4,0,Arizona U11 State League,2025-07-11,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,united latinos sc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,United Latinos SC 2015 Boys Red,0,1,Arizona U11 State League,2024-11-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc sonora 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys White,FC Sonora 2015 Boys Black,2,3,AZ Cup,2025-01-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,epic soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,Epic Soccer Club 2015 Boys Red,4,3,AZ Cup,2025-07-22,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,az arsenal soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,AZ Arsenal Soccer Club 2015 Boys Red,2,2,Cactus Cup,2025-03-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,synergy fc az 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,Synergy FC AZ 2015 Boys Red,4,3,Desert Classic,2025-09-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc elite arizona 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,FC Elite Arizona 2015 Boys Blue,2,2,Phoenix Premier League,2025-09-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,az arsenal soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,AZ Arsenal Soccer Club 2015 Boys Blue,0,4,Desert Classic,2024-12-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,pima county surf soccer club 2015 boys,Canyon Del Oro Soccer Club 2015 Boys White,Pima County Surf Soccer Club 2015 Boys,4,1,AZ Cup,2025-05-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,az arsenal soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,AZ Arsenal Soccer Club 2015 Boys Red,2,1,Cactus Cup,2025-02-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc arizona 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,FC Arizona 2015 Boys White,1,4,Valley Championship,2025-07-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,phoenix premier fc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,Phoenix Premier FC 2015 Boys Blue,1,4,Desert Classic,2024-10-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,north scottsdale soccer club 2015 boys,Canyon Del Oro Soccer Club 2015 Boys White,North Scottsdale Soccer Club 2015 Boys,1,4,AZ Cup,2025-05-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,sun warriors azfc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,Sun Warriors AZFC 2015 Boys Blue,4,0,Valley Championship,2025-06-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc arizona 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,FC Arizona 2015 Boys Blue,3,2,Valley Championship,2025-04-02,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc arizona 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,FC Arizona 2015 Boys Blue,1,3,AZ Cup,2025-07-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,arizona soccer academy 2015 boys,Canyon Del Oro Soccer Club 2015 Boys White,Arizona Soccer Academy 2015 Boys,2,1,AZ Cup,2025-06-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,bala fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,Bala FC 2015 Boys White,2,2,Arizona U11 State League,2025-04-17,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,united latinos sc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,United Latinos SC 2015 Boys Blue,3,4,AZ Cup,2025-10-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,scottsdale city fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,Scottsdale City FC 2015 Boys White,1,2,Arizona U11 State League,2025-06-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc sonora 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,FC Sonora 2015 Boys Blue,4,1,Arizona U11 State League,2025-02-05,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,spartans fc (az) 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,Spartans FC (AZ) 2015 Boys Red,3,2,Arizona U11 State League,2024-12-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,madison fc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,Madison FC 2015 Boys Blue,1,1,Valley Championship,2025-08-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,epic soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,Epic Soccer Club 2015 Boys Blue,2,3,Phoenix Premier League,2025-01-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,pima county surf soccer club 2015 boys,Canyon Del Oro Soccer Club 2015 Boys White,Pima County Surf Soccer Club 2015 Boys,2,2,Arizona U11 State League,2025-05-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc deportivo arizona 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,FC Deportivo Arizona 2015 Boys White,1,2,AZ Cup,2025-02-01,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,scottsdale city fc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,Scottsdale City FC 2015 Boys Blue,1,4,Arizona U11 State League,2025-05-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,ayso 350 alliance 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,AYSO 350 Alliance 2015 Boys Blue,2,0,Cactus Cup,2025-09-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,united latinos sc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,United Latinos SC 2015 Boys White,2,4,Valley Championship,2025-09-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,spartans fc (az) 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,Spartans FC (AZ) 2015 Boys Blue,2,2,Arizona U11 State League,2024-12-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,fc sonora 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,FC Sonora 2015 Boys White,2,4,Phoenix Premier League,2025-10-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,synergy fc az 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys White,Synergy FC AZ 2015 Boys Black,4,1,AZ Cup,2024-10-31,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,rsl-az west valley 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys White,RSL-AZ West Valley 2015 Boys Blue,1,4,Phoenix Premier League,2025-01-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,united latinos sc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys White,United Latinos SC 2015 Boys Red,0,4,Desert Classic,2025-08-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,az inferno 2015 boys,Canyon Del Oro Soccer Club 2015 Boys White,AZ Inferno 2015 Boys,1,4,Cactus Cup,2024-11-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,united latinos sc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,United Latinos SC 2015 Boys White,3,1,Cactus Cup,2025-08-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,spartak academy 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys White,Spartak Academy 2015 Boys White,1,0,Cactus Cup,2025-07-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys white,sun warriors azfc 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys White,Sun Warriors AZFC 2015 Boys Black,3,4,Cactus Cup,2025-03-29,az_boys_u11,https://rankings.gotsport.com/teams/u11_59
canyon del oro soccer club 2015 boys red,paladin soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Red,Paladin Soccer Club 2015 Boys Blue,0,1,Arizona U11 State League,2025-02-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,synergy fc az 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,Synergy FC AZ 2015 Boys Red,0,1,AZ Cup,2025-02-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,az arsenal soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,AZ Arsenal Soccer Club 2015 Boys White,1,0,Cactus Cup,2025-10-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,epic soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Epic Soccer Club 2015 Boys White,2,2,Phoenix Premier League,2024-11-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,thunderbird fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Thunderbird FC 2015 Boys White,0,2,AZ Cup,2025-06-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,flagstaff sc 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Red,Flagstaff SC 2015 Boys,4,0,Phoenix Premier League,2025-04-17,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,sc union maricopa academy 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Red,SC Union Maricopa Academy 2015 Boys Black,2,4,Desert Classic,2025-03-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,az arsenal soccer club 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Red,AZ Arsenal Soccer Club 2015 Boys Black,2,3,Desert Classic,2024-12-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,spartak academy 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Red,Spartak Academy 2015 Boys Blue,4,2,Valley Championship,2024-12-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,epic soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Red,Epic Soccer Club 2015 Boys Blue,2,3,Desert Classic,2025-05-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,arizona soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Arizona Soccer Club 2015 Boys White,0,1,Cactus Cup,2025-04-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,dynamos sc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Dynamos SC 2015 Boys White,0,4,Valley Championship,2025-07-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,ayso united (az) 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Red,AYSO United (AZ) 2015 Boys Black,4,1,AZ Cup,2025-01-14,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,phoenix premier fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Phoenix Premier FC 2015 Boys White,4,3,Desert Classic,2025-05-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,paladin soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Paladin Soccer Club 2015 Boys White,2,3,Desert Classic,2025-01-18,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,sc union maricopa academy 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,SC Union Maricopa Academy 2015 Boys Red,3,2,Cactus Cup,2025-07-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,fc arizona 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,FC Arizona 2015 Boys Red,3,1,Arizona U11 State League,2025-07-05,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,excel soccer academy 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,Excel Soccer Academy 2015 Boys White,0,2,Arizona U11 State League,2025-02-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,real arizona fc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,Real Arizona FC 2015 Boys Red,0,0,Desert Classic,2025-08-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,ccv stars 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,CCV STARS 2015 Boys Red,0,0,AZ Cup,2025-03-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,phoenix rising fc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,Phoenix Rising FC 2015 Boys Red,4,1,AZ Cup,2025-03-08,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,united latinos sc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,United Latinos SC 2015 Boys White,0,0,Arizona U11 State League,2025-02-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,arizona soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,Arizona Soccer Club 2015 Boys Red,2,4,Phoenix Premier League,2025-04-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,phoenix premier fc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,Phoenix Premier FC 2015 Boys Red,0,3,Desert Classic,2025-05-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,canyon del oro soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Red,Canyon Del Oro Soccer Club 2015 Boys Blue,1,0,Phoenix Premier League,2025-05-31,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,sun warriors azfc 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Red,Sun Warriors AZFC 2015 Boys Black,4,2,AZ Cup,2024-10-29,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,fc elite arizona 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,FC Elite Arizona 2015 Boys White,3,2,Cactus Cup,2024-10-18,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,east valley/nsfc 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Red,East Valley/NSFC 2015 Boys,3,2,Phoenix Premier League,2024-12-24,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,sun warriors azfc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,Sun Warriors AZFC 2015 Boys Red,4,0,Cactus Cup,2025-05-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,rsl-az north 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Red,RSL-AZ North 2015 Boys Red,1,1,Arizona U11 State League,2025-07-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,fc elite arizona 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Red,FC Elite Arizona 2015 Boys Blue,3,4,Cactus Cup,2025-07-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys red,rsl-az yuma 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Red,RSL-AZ Yuma 2015 Boys White,3,3,Arizona U11 State League,2025-08-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_60
canyon del oro soccer club 2015 boys black,paladin soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,Paladin Soccer Club 2015 Boys Blue,4,0,Valley Championship,2024-12-28,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,epic soccer club 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,Epic Soccer Club 2015 Boys Blue,2,4,Desert Classic,2025-02-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,rsl-az south 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,RSL-AZ South 2015 Boys Blue,3,1,Valley Championship,2025-09-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,fbsl 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,FBSL 2015 Boys Red,0,2,Desert Classic,2025-01-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,kingman sc 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Black,Kingman SC 2015 Boys,1,2,AZ Cup,2024-12-29,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,bala fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Bala FC 2015 Boys White,0,3,Valley Championship,2025-07-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,fc elite arizona 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,FC Elite Arizona 2015 Boys Blue,2,3,Arizona U11 State League,2025-09-05,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,arizona soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Arizona Soccer Club 2015 Boys White,2,2,AZ Cup,2025-02-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,canyon del oro soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Canyon Del Oro Soccer Club 2015 Boys White,2,0,Arizona U11 State League,2025-08-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,synergy fc az 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Synergy FC AZ 2015 Boys White,4,4,Desert Classic,2025-02-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,arizona soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Arizona Soccer Club 2015 Boys White,0,4,Arizona U11 State League,2025-06-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,ayso 350 alliance 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,AYSO 350 Alliance 2015 Boys Blue,2,3,Valley Championship,2025-04-29,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,fc tucson youth soccer 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,FC Tucson Youth Soccer 2015 Boys Blue,0,1,Desert Classic,2025-04-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,united latinos sc 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Black,United Latinos SC 2015 Boys Black,2,0,AZ Cup,2025-03-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,paladin soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,Paladin Soccer Club 2015 Boys Red,1,0,Phoenix Premier League,2025-08-31,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,amore soccer 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Black,Amore Soccer 2015 Boys,4,1,Phoenix Premier League,2024-10-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,scottsdale city fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Scottsdale City FC 2015 Boys White,4,0,Phoenix Premier League,2025-07-28,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,phoenix rush 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,Phoenix Rush 2015 Boys Blue,4,1,Arizona U11 State League,2025-03-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,amore soccer 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Black,Amore Soccer 2015 Boys,1,3,Desert Classic,2025-04-02,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,vail sc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,Vail SC 2015 Boys Blue,2,2,Cactus Cup,2025-09-29,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,arizona soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Arizona Soccer Club 2015 Boys White,1,0,Arizona U11 State League,2025-08-31,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,bala fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Bala FC 2015 Boys White,2,0,Arizona U11 State League,2025-09-01,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,arizona soccer academy 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Black,Arizona Soccer Academy 2015 Boys,4,2,Desert Classic,2025-05-11,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,az arsenal soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,AZ Arsenal Soccer Club 2015 Boys Red,0,4,AZ Cup,2024-12-22,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,ayso 350 alliance 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,AYSO 350 Alliance 2015 Boys Blue,2,1,Cactus Cup,2025-09-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,phoenix premier fc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,Phoenix Premier FC 2015 Boys Red,4,0,AZ Cup,2025-08-08,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,scottsdale city fc 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Black,Scottsdale City FC 2015 Boys Black,1,4,Phoenix Premier League,2024-11-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,paladin soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,Paladin Soccer Club 2015 Boys Red,1,1,Phoenix Premier League,2025-04-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,az arsenal soccer club 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Black,AZ Arsenal Soccer Club 2015 Boys Black,2,0,Arizona U11 State League,2025-04-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,east valley/nsfc 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Black,East Valley/NSFC 2015 Boys,3,0,Desert Classic,2025-08-14,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,fc sonora 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,FC Sonora 2015 Boys Blue,3,3,Cactus Cup,2025-07-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,paris saint-germain academy phoenix 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Paris Saint-Germain Academy Phoenix 2015 Boys White,3,2,Valley Championship,2025-09-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,fbsl 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,FBSL 2015 Boys Red,0,1,AZ Cup,2025-07-17,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,phoenix rising fc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,Phoenix Rising FC 2015 Boys Blue,2,0,AZ Cup,2025-06-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,rsl-az west valley 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,RSL-AZ West Valley 2015 Boys Blue,0,4,Arizona U11 State League,2025-01-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,arizona soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Arizona Soccer Club 2015 Boys White,4,3,Arizona U11 State League,2025-04-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
canyon del oro soccer club 2015 boys black,thunderbird fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,Thunderbird FC 2015 Boys White,2,2,Cactus Cup,2025-03-08,az_boys_u11,https://rankings.gotsport.com/teams/u11_61
