Team A,Team B,Score A,Score B,Date,Competition,SourceURL
chandler soccer club 2013 red,scottsdale soccer club 2013 blue,1,4,2024-12-18,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,elite arizona 2013 blue,1,3,2024-10-14,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,phoenix rising 2013 gold,1,1,2025-05-15,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,chandler soccer club 2013 gold,4,5,2025-01-01,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,az arsenal soccer club 2013 white,1,3,2025-01-02,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,phoenix premier 2013 white,0,4,2024-10-27,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,scottsdale soccer club 2013 blue,0,2,2025-06-10,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,mesa soccer club 2013 red,2,0,2025-08-22,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,paradise valley soccer club 2013 gold,0,4,2025-07-16,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,paradise valley soccer club 2013 gold,0,5,2025-09-24,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,peoria soccer club 2013 gold,2,1,2024-10-23,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,az arsenal soccer club 2013 white,0,1,2025-01-31,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,elite arizona 2013 red,1,0,2025-02-27,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,queen creek soccer club 2013 black,4,3,2025-02-16,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,chandler soccer club 2013 gold,5,2,2025-06-27,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,tucson youth soccer 2013 white,5,5,2024-12-09,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,desert 2013 white,3,5,2024-11-15,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,rsl-az south 2013 red,2,5,2025-03-04,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,az soccer club 2013 black,3,3,2025-01-29,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,buckeye soccer club 2013 blue,1,4,2025-05-09,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,phoenix premier 2013 red,4,3,2025-08-14,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,queen creek soccer club 2013 black,5,5,2025-08-23,League Play,https://rankings.gotsport.com/teams/u13_64
chandler soccer club 2013 red,casa grande soccer club 2013 white,0,2,2024-12-25,League Play,https://rankings.gotsport.com/teams/u13_64
tucson youth soccer 2013 black,scottsdale soccer club 2013 white,3,4,2024-10-18,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,rsl-az north 2013 red,3,3,2025-07-28,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,az arsenal soccer club 2013 gold,5,4,2024-12-22,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,chandler soccer club 2013 red,3,3,2025-04-03,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,tucson youth soccer 2013 white,3,4,2025-10-04,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,az arsenal soccer club 2013 red,1,5,2025-05-14,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,chandler soccer club 2013 gold,4,1,2025-08-15,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,rsl-az north 2013 red,5,1,2024-12-24,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,apache junction soccer club 2013 blue,5,2,2025-09-06,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,scottsdale soccer club 2013 blue,4,0,2025-07-17,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,cave creek soccer club 2013 blue,5,4,2025-06-03,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,desert 2013 white,5,4,2025-06-01,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,phoenix premier 2013 red,4,2,2025-07-04,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,az arsenal soccer club 2013 black,2,0,2025-09-25,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,az arsenal soccer club 2013 black,2,5,2025-04-30,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,tucson youth soccer 2013 blue,5,3,2025-06-27,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,casa grande soccer club 2013 blue,4,2,2024-11-20,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,mesa soccer club 2013 red,3,1,2025-08-14,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,mesa soccer club 2013 white,5,3,2025-04-26,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,glendale soccer club 2013 gold,2,2,2024-10-12,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,avondale soccer club 2013 red,1,0,2025-02-09,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,peoria soccer club 2013 gold,5,5,2024-12-14,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,rsl-az west valley 2013 white,5,0,2024-12-30,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,fountain hills soccer club 2013 white,2,3,2025-03-27,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,buckeye soccer club 2013 gold,4,5,2025-04-10,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,phoenix rising 2013 blue,3,0,2025-04-15,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,chandler soccer club 2013 gold,3,1,2024-10-16,League Play,https://rankings.gotsport.com/teams/u13_65
tucson youth soccer 2013 black,casa grande soccer club 2013 gold,4,4,2025-10-09,League Play,https://rankings.gotsport.com/teams/u13_65
tempe soccer club 2013 white,goodyear soccer club 2013 blue,2,3,2024-12-29,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,buckeye soccer club 2013 gold,3,5,2025-05-08,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,goodyear soccer club 2013 black,0,4,2025-10-06,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,goodyear soccer club 2013 white,5,2,2025-04-17,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,cave creek soccer club 2013 gold,0,0,2025-09-16,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,apache junction soccer club 2013 white,1,3,2025-05-28,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,rsl-az west valley 2013 white,5,0,2025-03-12,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,gilbert soccer club 2013 white,0,2,2024-10-27,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,az arsenal soccer club 2013 white,1,1,2025-09-29,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,phoenix premier 2013 white,0,1,2025-08-29,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,glendale soccer club 2013 gold,3,0,2025-01-27,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,rsl-az south 2013 red,1,0,2025-03-20,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,surprise soccer club 2013 gold,5,1,2025-03-26,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,paradise valley soccer club 2013 blue,4,5,2025-10-04,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,rsl-az west valley 2013 white,2,3,2024-12-16,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,chandler soccer club 2013 gold,0,4,2024-12-20,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,paradise valley soccer club 2013 gold,3,5,2025-09-29,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,mesa soccer club 2013 white,5,5,2025-08-04,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,apache junction soccer club 2013 black,0,5,2025-05-30,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,rsl-az west valley 2013 blue,0,5,2025-08-20,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,az arsenal soccer club 2013 black,3,0,2025-01-14,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,elite arizona 2013 blue,0,2,2025-02-10,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,scottsdale soccer club 2013 white,3,3,2025-06-09,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,casa grande soccer club 2013 blue,0,3,2025-01-21,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,gilbert soccer club 2013 blue,5,2,2025-02-25,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,queen creek soccer club 2013 red,2,0,2025-04-07,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,az soccer club 2013 white,1,0,2025-10-02,League Play,https://rankings.gotsport.com/teams/u13_66
tempe soccer club 2013 white,az arsenal soccer club 2013 black,1,2,2024-12-18,League Play,https://rankings.gotsport.com/teams/u13_66
gilbert soccer club 2013 black,paradise valley soccer club 2013 gold,4,0,2025-02-24,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,phoenix premier 2013 white,0,5,2025-07-06,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,rsl-az west valley 2013 blue,4,3,2025-02-18,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,glendale soccer club 2013 blue,0,4,2025-06-02,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,casa grande soccer club 2013 gold,3,5,2024-11-03,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,tucson youth soccer 2013 red,0,5,2025-01-27,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,chandler soccer club 2013 white,1,4,2025-08-30,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,mesa soccer club 2013 red,5,4,2025-03-29,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,az arsenal soccer club 2013 white,0,4,2024-12-24,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,elite arizona 2013 blue,4,2,2024-12-10,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,goodyear soccer club 2013 black,2,5,2025-07-16,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,scottsdale soccer club 2013 blue,1,2,2025-10-05,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,rsl-az north 2013 red,0,1,2024-10-27,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,rsl-az west valley 2013 blue,3,5,2025-07-22,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,glendale soccer club 2013 gold,4,0,2024-12-30,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,cave creek soccer club 2013 white,5,0,2025-05-27,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,goodyear soccer club 2013 red,1,0,2025-08-05,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,tucson youth soccer 2013 red,0,1,2025-02-27,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,cave creek soccer club 2013 white,1,1,2025-02-12,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,mesa soccer club 2013 red,2,4,2025-01-04,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,rsl-az west valley 2013 blue,5,3,2025-08-17,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,tucson youth soccer 2013 black,5,1,2025-08-11,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,tucson youth soccer 2013 black,5,5,2024-11-04,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,tucson youth soccer 2013 white,2,2,2025-07-23,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,casa grande soccer club 2013 white,1,0,2024-11-01,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,paradise valley soccer club 2013 blue,1,3,2025-07-29,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,rsl-az west valley 2013 black,4,3,2025-08-09,League Play,https://rankings.gotsport.com/teams/u13_67
gilbert soccer club 2013 black,maricopa soccer club 2013 red,0,4,2024-11-19,League Play,https://rankings.gotsport.com/teams/u13_67
goodyear soccer club 2013 red,elite arizona 2013 red,5,1,2025-01-02,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,tucson youth soccer 2013 white,1,5,2025-10-09,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,mesa soccer club 2013 black,3,2,2025-06-23,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,paradise valley soccer club 2013 blue,4,0,2025-08-16,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,paradise valley soccer club 2013 blue,3,2,2025-01-20,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,scottsdale soccer club 2013 blue,2,1,2025-04-25,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,goodyear soccer club 2013 blue,2,1,2025-02-15,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,gilbert soccer club 2013 white,1,5,2025-06-09,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,rsl-az south 2013 blue,0,3,2025-04-28,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,az arsenal soccer club 2013 black,4,1,2025-02-10,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,goodyear soccer club 2013 blue,5,0,2025-02-24,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,desert 2013 white,5,5,2025-08-05,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,tucson youth soccer 2013 white,2,4,2025-09-16,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,paradise valley soccer club 2013 gold,1,4,2025-03-09,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,paradise valley soccer club 2013 gold,4,2,2025-07-15,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,az soccer club 2013 black,4,5,2025-07-16,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,apache junction soccer club 2013 black,4,1,2024-10-20,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,casa grande soccer club 2013 gold,3,5,2025-05-19,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,paradise valley soccer club 2013 gold,2,5,2024-11-25,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,phoenix premier 2013 white,3,0,2025-03-12,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,paradise valley soccer club 2013 gold,1,5,2025-05-14,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,tucson youth soccer 2013 white,1,3,2025-08-13,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,az arsenal soccer club 2013 red,2,5,2024-10-15,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,peoria soccer club 2013 white,3,4,2025-06-19,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,rsl-az north 2013 red,4,5,2025-09-12,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,mesa soccer club 2013 gold,3,2,2024-10-20,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,az soccer club 2013 blue,1,2,2024-10-16,League Play,https://rankings.gotsport.com/teams/u13_68
goodyear soccer club 2013 red,queen creek soccer club 2013 black,1,4,2024-10-18,League Play,https://rankings.gotsport.com/teams/u13_68
paradise valley soccer club 2013 gold,scottsdale soccer club 2013 blue,2,4,2025-09-09,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,scottsdale soccer club 2013 red,1,1,2024-10-13,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,avondale soccer club 2013 red,5,1,2025-04-01,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,peoria soccer club 2013 blue,2,3,2025-09-07,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,rsl-az north 2013 red,1,2,2025-09-21,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,chandler soccer club 2013 gold,3,4,2025-04-23,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,elite arizona 2013 blue,4,1,2025-03-13,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,az soccer club 2013 blue,0,5,2025-05-08,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,gilbert soccer club 2013 gold,4,2,2025-04-08,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,casa grande soccer club 2013 blue,2,3,2024-12-19,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,casa grande soccer club 2013 blue,4,5,2025-09-28,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,tucson youth soccer 2013 white,3,5,2025-04-28,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,goodyear soccer club 2013 blue,5,3,2025-08-08,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,rsl-az west valley 2013 black,1,3,2024-12-08,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,casa grande soccer club 2013 gold,5,5,2024-10-29,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,apache junction soccer club 2013 blue,4,5,2025-04-13,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,chandler soccer club 2013 gold,5,3,2025-02-21,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,paradise valley soccer club 2013 blue,0,2,2024-11-11,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,scottsdale soccer club 2013 white,4,1,2025-09-09,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,rsl-az north 2013 red,2,5,2024-11-16,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,elite arizona 2013 red,1,2,2025-09-29,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,gilbert soccer club 2013 red,0,1,2025-02-17,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,rsl-az south 2013 red,0,0,2024-12-19,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,desert 2013 white,1,4,2025-04-12,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,peoria soccer club 2013 white,5,0,2024-12-23,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,phoenix premier 2013 white,2,0,2024-12-23,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,avondale soccer club 2013 red,0,1,2025-09-08,League Play,https://rankings.gotsport.com/teams/u13_69
paradise valley soccer club 2013 gold,mesa soccer club 2013 black,1,5,2025-10-03,League Play,https://rankings.gotsport.com/teams/u13_69
elite arizona 2013 red,goodyear soccer club 2013 red,0,1,2024-11-26,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,mesa soccer club 2013 black,1,3,2025-04-08,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,avondale soccer club 2013 blue,1,5,2025-04-11,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,paradise valley soccer club 2013 gold,4,3,2024-11-14,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,az arsenal soccer club 2013 gold,0,4,2025-08-29,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,queen creek soccer club 2013 black,0,4,2025-05-15,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,tucson youth soccer 2013 white,1,3,2025-04-22,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,apache junction soccer club 2013 white,2,5,2025-09-01,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,goodyear soccer club 2013 blue,3,1,2025-09-23,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,phoenix rising 2013 black,1,4,2025-05-06,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,apache junction soccer club 2013 white,0,4,2025-04-15,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,surprise soccer club 2013 gold,1,3,2024-11-23,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,gilbert soccer club 2013 blue,3,3,2025-07-23,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,apache junction soccer club 2013 black,2,3,2025-09-28,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,tucson youth soccer 2013 white,4,1,2025-09-20,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,surprise soccer club 2013 red,5,5,2025-01-10,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,az soccer club 2013 blue,0,4,2025-08-09,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,goodyear soccer club 2013 blue,3,1,2025-01-09,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,az soccer club 2013 black,4,0,2025-07-09,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,az soccer club 2013 blue,5,1,2025-05-30,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,tempe soccer club 2013 white,2,5,2025-02-16,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,paradise valley soccer club 2013 blue,4,2,2025-09-29,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,rsl-az west valley 2013 white,2,1,2025-10-02,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,mesa soccer club 2013 white,5,2,2024-10-25,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,az arsenal soccer club 2013 white,1,3,2025-01-15,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,apache junction soccer club 2013 blue,3,1,2025-09-19,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,casa grande soccer club 2013 blue,4,0,2025-03-04,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,az soccer club 2013 gold,5,5,2025-06-15,League Play,https://rankings.gotsport.com/teams/u13_70
elite arizona 2013 red,rsl-az north 2013 red,3,0,2025-04-08,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,surprise soccer club 2013 gold,1,0,2025-06-24,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,goodyear soccer club 2013 red,5,1,2024-11-04,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,gilbert soccer club 2013 black,5,2,2024-10-16,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,apache junction soccer club 2013 black,4,3,2025-06-05,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,mesa soccer club 2013 black,4,3,2024-12-21,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,cave creek soccer club 2013 white,3,3,2025-05-22,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,buckeye soccer club 2013 blue,0,2,2025-01-25,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,avondale soccer club 2013 gold,3,2,2024-12-28,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,chandler soccer club 2013 white,2,5,2025-07-16,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,scottsdale soccer club 2013 red,2,3,2025-04-23,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,az arsenal soccer club 2013 white,3,3,2025-05-08,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,buckeye soccer club 2013 gold,0,5,2025-05-18,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,peoria soccer club 2013 blue,2,0,2025-05-27,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,apache junction soccer club 2013 black,5,2,2025-04-26,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,gilbert soccer club 2013 blue,4,4,2025-09-10,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,mesa soccer club 2013 black,1,0,2024-12-16,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,rsl-az west valley 2013 white,4,5,2025-07-11,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,mesa soccer club 2013 white,4,2,2024-10-13,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,peoria soccer club 2013 white,3,1,2025-10-05,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,tucson youth soccer 2013 white,1,3,2025-09-11,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,glendale soccer club 2013 gold,5,3,2024-12-11,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,chandler soccer club 2013 red,0,4,2025-08-30,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,avondale soccer club 2013 gold,2,3,2024-12-16,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,surprise soccer club 2013 red,1,1,2025-06-08,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,rsl-az yuma 2013 gold,0,0,2025-08-18,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,rsl-az yuma 2013 gold,4,1,2024-10-22,League Play,https://rankings.gotsport.com/teams/u13_71
elite arizona 2013 red,gilbert soccer club 2013 white,1,2,2025-08-06,League Play,https://rankings.gotsport.com/teams/u13_71
goodyear soccer club 2013 red,surprise soccer club 2013 gold,5,2,2025-02-16,League Play,https://rankings.gotsport.com/teams/u13_72
goodyear soccer club 2013 red,surprise soccer club 2013 gold,0,1,2025-04-27,League Play,https://rankings.gotsport.com/teams/u13_72
