gotsport_team_id,display_name,club,state,region,country,age_group,gender
42162046,BESA Buffalos,Bedford-Euless Soccer,TXN,3,USA,U11,M
42159078,WSC Crush 15 Boys Orange,WSC Crush,CAN,4,USA,U11,M
42158924,U11B- Yellow - Seelen,Falmouth Youth Soccer,ME,1,USA,U11,M
42162105,Strikers FC Academy,Greenfield Area SC,IN,2,USA,U11,M
42162108,VB City FC 2015/2016 Boys Academy I,Virginia Beach City FC,VA,1,USA,U11,M
42162122,Supernova 2015,Marple Newtown Soccer Association,PAE,1,USA,U11,M
42158311,B2015 White,Paris Saint-Germain Academy Los Angeles,CAS,4,USA,U11,M
42162341,B15 Red Hurricanes,Sleepy Hollow,NYE,1,USA,U11,M
42162361,FCFC 2015 BOYS WHITE,Four Corners Football Club,FL,3,USA,U11,M
42162394,Futsal EScola Boys 2015 Argentina,Futsal Escola,TN,3,USA,U11,M
42162402,CSL Gladiators 2015B,Churchland Soccer League,VA,1,USA,U11,M
42158203,SD Surf Central B2015 II (Rodrigues),San Diego Surf Soccer Club,CAS,4,USA,U11,M
42162423,Timbers 15B,Stephenville SA,TXN,3,USA,U11,M
42162435,LC United 15B Lyle,LC United,TXN,3,USA,U11,M
42162484,EP Juventus FC White 2015,Paso Del Norte SA,TXS,3,USA,U11,M
42162485,AC River 15 Boys - Red,Soccer Central/AC River/SA Athenians,TXS,3,USA,U11,M
42164452,LOFS Lightning,,IN,2,USA,U11,M
42162517,Hawaii Rush Mililani 15B,Hawaii Rush,HI,4,USA,U11,M
42186633,Eclipse 2015 Pre-ECNL Naperville Boys,Eclipse Select Soccer Club,IL,2,USA,U11,M
42186601,Great Teays Black 2015/2014,KVSL-Great Teays SC,WV,1,USA,U11,M
42162559,South Shore 2015B Navy,Select,MA,1,USA,U11,M
42163377,Prime 2015 Boys Pre-NAL,Florida Prime Soccer,FL,3,USA,U11,M
42176306,Woodlands 15B Black,HTX,TXS,3,USA,U11,M
42163381,Lancaster FC 2015 Boys Elite Black,Lancaster FC,PAE,1,USA,U11,M
42176300,Kernow Storm FC B15 TCSL Martinez,Kernow Storm FC,TXN,3,USA,U11,M
42163418,EXCEL25WU9U10B2LVaras,RSL-AZ South,AZ,4,USA,U11,M
42176279,Black Foxes,,OR,4,USA,U11,M
42163431,Albion EC B15 Premier,ALBION SC Colorado,CO,4,USA,U11,M
42163442,Michigan Jaguars WB 2015 Boys Green--DA,Michigan Jaguars,MI,2,USA,U11,M
42176271,CCSA United 5th Coed,Central Coast United FC,OR,4,USA,U11,M
42176260,DMSC 2015 Boys White,Des Moines SC,IA,2,USA,U11,M
42176259,ALBION SC Boulder County B15 Academy II,ALBION SC Colorado,CO,4,USA,U11,M
42163465,BSSA Raptors 2015,Blue Springs Soccer Academy,MO,2,USA,U11,M
42176254,FC Richmond 2015 Magic Classic North,FC Richmond,VA,1,USA,U11,M
42163776,Solon United 2015 White,Solon United,OH,2,USA,U11,M
42163778,B2015 Gallant,Irondequoit SC,NYW,1,USA,U11,M
42163484,B15 White - VM,SoCal Reds FC,CAS,4,USA,U11,M
42163488,Ryerson 2015,SC Gjoa,NYE,1,USA,U11,M
42176239,RU RED PREMIER COL B15,Richmond United,VA,1,USA,U11,M
42176221,OK Energy FC 15B Silver,Oklahoma Energy FC,OK,3,USA,U11,M
42163507,15/16 Timberwolves FC Black,,ID,4,USA,U11,M
42163519,Steel City FC North 2015B Blue,Steel City FC,PAW,1,USA,U11,M
42163528,TSC Nashville 15B Academy,Tennessee SC,TN,3,USA,U11,M
42163592,NM Rapids Raptors,NM Rapids SC,NM,4,USA,U11,M
42163596,East River Soccer U10,,WV,1,USA,U11,M
42163604,Roadrunners SC B2015 Select 3,Roadrunners SC,IL,2,USA,U11,M
42163693,Capital City SC 15B White South,Capital City SC,TXS,3,USA,U11,M
42163722,Gunnison P&R U10 Boys Red,Gunnison P&R,CO,4,USA,U11,M
42163738,FRDS B2015-AC,Flathead Rapids,MT,4,USA,U11,M
42163784,Ospreys,Lakewood Ranch FC,FL,3,USA,U11,M
42163791,Kolping SC B15 White,Kolping SC,OH,2,USA,U11,M
42163792,Hamburg 2015 Boys Black,Hamburg SC,NYW,1,USA,U11,M
42163879,Celtic FC Chicago 2015B Green,Celtic FC Chicago ,IL,2,USA,U11,M
42163883,Everett FC B15 Navy,Everett Youth Soccer Club,WA,4,USA,U11,M
42163887,Cleveland Kickers 2015 Boys,Cleveland Kickers Soccer Club,OH,2,USA,U11,M
42163889,Genesis FC U10 Boys,Genesis FC,IA,2,USA,U11,M
42163892,RHSC Falcons Rivera,Rush Henrietta Soccer Club,NYW,1,USA,U11,M
42163902,FORCE 2015B H PREMIER WHITE,Crystal Lake Soccer Federation,IL,2,USA,U11,M
42163913,KC Scorpions B U10,MYSA Independent Teams,MO,2,USA,U11,M
42163925,2015B Premier I,Northwind SC,IL,2,USA,U11,M
42163955,Legacy SC 2015 Boys - Select,Legacy SC,IL,2,USA,U11,M
42164013,Cutters SC 2015 Boys 3,Cutters Soccer Club,IN,2,USA,U11,M
42164032,SouthStars SC B15 Blue,SouthStars SC,OH,2,USA,U11,M
42164034,IPROSKILS ACADEMY 2015 BLUE,Young Sportsmen's Soccer League,IL,2,USA,U11,M
42164037,TN Tempo FC Academy 15 Boys,TN Tempo FC Academy,TN,3,USA,U11,M
42164370,TUSC 2015 BOYS WHITE,Tennessee United SC,TN,3,USA,U11,M
42164053,Diversity FC 15B White,Diversity FC,TXN,3,USA,U11,M
42164060,RLYS 2015 Spring,Red Lodge Soccer,MT,4,USA,U11,M
42164080,BVB SEATTLE-B15,BVBIA WA - Seattle,WA,4,USA,U11,M
42164085,Hawks,Armonk SC,NYE,1,USA,U11,M
42164112,RYSA-B10FW-STRUBLE,RYSA Wildcats Youth Soccer,NJ,1,USA,U11,M
42164148,Dragons Blue KYSL U10B,Konocti Youth Soccer League,CAN,4,USA,U11,M
42164149,Dragons White U10B,Konocti Youth Soccer League,CAN,4,USA,U11,M
42164164,Manta 2015 Boys Black,Manta United Soccer Club,OH,2,USA,U11,M
42164259,Hurricanes,Armonk SC,NYE,1,USA,U11,M
42164260,Clarksville SC B2015 White,Clarksville SC,TN,3,USA,U11,M
42164329,PVSC 2015/2016B - PDA - Gilgen/Tyler,,FL,3,USA,U11,M
42164340,DAVID GUZMAN U10B,Klein SC,TXS,3,USA,U11,M
42164346,Pulaski County Rush 2015,Southwest MO Rush,MO,2,USA,U11,M
42164367,MHYSL 2015/2016,Mountain House Youth Soccer League,CAN,4,USA,U11,M
42164841,Midwest United FC 15B Royal,Midwest United,MI,2,USA,U11,M
42164842,Midwest United FC 15B White,Midwest United,MI,2,USA,U11,M
42164865,Indiana Impact SC 2015 NPU Boys Academy,Indiana Impact SC,IN,2,USA,U11,M
42164873,Azul FC 2015,North Channel SC,TXS,3,USA,U11,M
42164874,Firestorm FC,Henderson SA,TXN,3,USA,U11,M
42164884,2015 (BU11) Green - Lynch,Boreal FC,MN,2,USA,U11,M
42164885,Mc Legends U10 Boys 2015 Red,Magic City Legends,ND,2,USA,U11,M
42164889,BH Rapids Raiders,Black Hills Rapids SC,SD,2,USA,U11,M
42164891,2015 Boys U10,Capital City Soccer Club,ND,2,USA,U11,M
42164893,GSA 2015B Bad Boys,Georgetown Soccer Association,TXN,3,USA,U11,M
42164898,Michigan Jaguars WB 2015 Boys White,Michigan Jaguars,MI,2,USA,U11,M
42164905,RGSA Academia Leones Baytown 15B Hysa,Real Greens Soccer Academy,TXS,3,USA,U11,M
42164911,Hanover Hawks,,MA,1,USA,U11,M
42164924,Weston Pumas,,MA,1,USA,U11,M
42164927,ADCC Canning,,ARG,0,USA,U11,M
42164937,RdgfldPk-B10FB-Doylex,Ridgefield Park Soccer Association,NJ,1,USA,U11,M
42173673,FC Dayton B15 Navy,FC Dayton,OH,2,USA,U11,M
42175762,DSC 2015 U11B Red,Dynamo Soccer Club,VA,1,USA,U11,M
42174162,FC Mirage 2015 Red,FC Mirage,IL,2,USA,U11,M
42175569,B15 Gold,Legends FC SD North,CAS,4,USA,U11,M
42174328,Toca FC B2015 Premier,Toca FC,KS,2,USA,U11,M
42176501,LUFC B2015 Navy,Laguna United FC,CAS,4,USA,U11,M
42175453,Sound FC B2015C/D,,WA,4,USA,U11,M
42175281,Sound FC 2015B,,WA,4,USA,U11,M
42174540,Madison 56ers 2015 Boys Bronze,Madison 56ers,WI,2,USA,U11,M
42176998,FCSC 15 BLACK,Falls City Soccer Club,KY,2,USA,U11,M
42176997,Titusville SC 2015 Boys,Titusville Soccer Club,FL,3,USA,U11,M
42162281,Midlothian Mid City-Valle,Midlothian SA,TXN,3,USA,U11,M
42161133,Wilmette Wings 2015 Premier Boys,Wilmette Wings SC,IL,2,USA,U11,M
42161050,Havasu Lions 15B Schwing,Havasu Lions FC,AZ,4,USA,U11,M
42161047,Soccer Stars United Aries,Soccer Stars United,NYE,1,USA,U11,M
42161212,Chicago House AC 2015/2016 Boys,Chicago House Athletic Club,IL,2,USA,U11,M
42161034,GUSC Strykers 15M,Greencastle United SC,PAE,1,USA,U11,M
42161008,JAM Palmetto - Kean,Juventus Academy Miami,FL,3,USA,U11,M
42160996,Lionville Boys ‘15 - Volt,Lionville SC,PAE,1,USA,U11,M
42160957,TFC 2015 Boys Black,Total Futbol Club - Alabama,AL,3,USA,U11,M
42160931,Mercury B15 Pre ECNL,Mercury,OH,2,USA,U11,M
42160919,Beadling SCS 2015 Boys Blue,Beadling SC,PAW,1,USA,U11,M
42160975,PRSC 2015 B Orange II,Park Ridge SC,IL,2,USA,U11,M
42160915,Rose Tree Lightning,Rose Tree SC,PAE,1,USA,U11,M
42160913,Grey B2015,Los Futboleros FC,CAS,4,USA,U11,M
42161240,Boston Bolts B2015 North Shore Pre-Academy,FC Boston Bolts,MA,1,USA,U11,M
42161252,Hurricanes 15B,Pleasure Island Soccer Association,NC,3,USA,U11,M
42160831,Monroe B2015 (U11),Monroe Soccer Club,CT,1,USA,U11,M
42160798,Eclipse 2015 Solar Darien Boys,Eclipse Select Soccer Club,IL,2,USA,U11,M
42160758,Auburn Soccer Club 2015 Boys White,Auburn Soccer Club,AL,3,USA,U11,M
42160712,Passion FC 2015B Blue,On Goal Passion FC,OH,2,USA,U11,M
42160705,ODSC Barracudas,Old Dominion Soccer Club (ODSC),VA,1,USA,U11,M
42161349,2015 Boys North Blue,Delaware Football Club,DE,1,USA,U11,M
42161460,Academia De Glen Burnie 2015 Sharks,Academia de Glen Burnie Soccer Club,MD,1,USA,U11,M
42161465,Tornados,Greater Longview SA,TXN,3,USA,U11,M
42160509,Montclair-B11C-Baffico,Montclair United,NJ,1,USA,U11,M
42159842,Armada FC 15B White,Armada Futbol Club,TN,3,USA,U11,M
42161736,Spearfish Soccer U10B Gray,Spearfish SA,SD,2,USA,U11,M
42161747,NASA-B10HW-Callegari,NASA United,NJ,1,USA,U11,M
42161752,FCCI 2015 Boys Grey,FC Central Illinois,IL,2,USA,U11,M
42161760,Aston United SA 2015 Astros,Aston Youth Soccer,PAE,1,USA,U11,M
42159781,U10/11 Boys Red,Bangor SC,ME,1,USA,U11,M
42159769,U11 Lawrence/Lutte/Caron,Dirigo Soccer Club,ME,1,USA,U11,M
42159757,PT U10B Fernald,Scarborough SC,ME,1,USA,U11,M
42159753,Boys U11-Frank,Freeport United SC,ME,1,USA,U11,M
42161798,Stamford FC Boys 2015 Gold,Stamford FC,CT,1,USA,U11,M
42161801,SVL Mavericks - Boys,Schuylkill Valley Youth Soccer,PAE,1,USA,U11,M
42161807,Shreveport Academy 2015B,Cabosa Shreveport United,LA,3,USA,U11,M
42161809,Barca 15B,Lake Highlands SA,TXN,3,USA,U11,M
42161864,RWW 10U Boys Gray,RUSH Wisconsin West,WI,2,USA,U11,M
42161866,Amity Raptors,Amity AC Soccer Club ,PAE,1,USA,U11,M
42161860,West Texas Hammers -15,Midland SA,TXN,3,USA,U11,M
42161861,SS United FC 15B,Supra United FC,TXN,3,USA,U11,M
42159559,Valley United 15 Boys Black-PF,Valley United Soccer Club Association,CAN,4,USA,U11,M
42161885,DCFC City 15B Gold,Detroit City FC,MI,2,USA,U11,M
42161889,Indy Eleven North AB Xavi,Indy Eleven North,IN,2,USA,U11,M
42159496,North Oakland 15 B PreAcademy,Liverpool FC-IA Michigan,MI,2,USA,U11,M
42161910,Force FC B2015,Force FC,NYE,1,USA,U11,M
42161913,MCSC Fall 24 U10B Langford,Marion County SC,WV,1,USA,U11,M
42161914,United Soccer Alliance Coastal Kicks 2015 Tempest,,FL,3,USA,U11,M
42161925,CVSA 2015 Boys White,Cuyahoga Valley Soccer Academy,OH,2,USA,U11,M
42162128,Towson United All-Stars (U10),Towson United,MD,1,USA,U11,M
42162183,2015 Boys Yellow,Thunderbird FC,AZ,4,USA,U11,M
42162190,U10B Black,NC Fusion,NC,3,USA,U11,M
42158539,Palisades Pirates 2015,Palisades Youth SA,PAE,1,USA,U11,M
42162241,Alianza FC,Alianza F.C.,NM,4,USA,U11,M
42162249,FCD-ETX 2015 Boys-Juarez(Blue),FC Dallas ETX,TXN,3,USA,U11,M
42162261,DCSC West Red B15,DC Soccer Club,MD,1,USA,U11,M
42162262,DCSC West White B15,DC Soccer Club,MD,1,USA,U11,M
42163580,Rapids Scorpions,NM Rapids SC,NM,4,USA,U11,M
42162282,NP United 2015 Boys,New Palestine United,IN,2,USA,U11,M
42162301,Excel U9/U10Kaufmann,RSL-AZ North,AZ,4,USA,U11,M
42162321,GALACTICOS SOCCER ACADEMY 2015 BLUE,Galacticos Soccer Academy,FL,3,USA,U11,M
42175828,KCMO Rush 2015B Nero,KCMO Rush Soccer Club,MO,2,USA,U11,M
42162563,SSC 2015 Boys,Swarthmore Soccer Club,PAE,1,USA,U11,M
42176858,CFC B15 Silver AJ,,UT,4,USA,U11,M
42162604,T&C Academy U10B White,Town & Country Optimist Club,TXS,3,USA,U11,M
42176854,2015 Boys (East 6),Willoughby Soccer Club,OH,2,USA,U11,M
42162619,Boerne Soccer Club 2015B NA,Boerne SC,TXS,3,USA,U11,M
42162624,Bayou City Lobos 2015,BAYOU CITY LOBOS,TXS,3,USA,U11,M
42162637,Kingwood 15B Black,HTX,TXS,3,USA,U11,M
42164193,Spokane Shadow Juniors B2015 Anderson Valley,Spokane Shadow,WA,4,USA,U11,M
42162682,WCU 15B Red,Washington Capital United,MD,1,USA,U11,M
42176790,Columbus Express 2015B Blue,Columbus Express,IN,2,USA,U11,M
42176783,Fern Creek FC 2015 Boys,Fern Creek Optimist SC,KY,2,USA,U11,M
42176776,Toledo Celtics 2015 Boys Black,Toledo Celtics,OH,2,USA,U11,M
42176769,Evolution 2015/2016 Boys Mercurial,Evolution SC,IL,2,USA,U11,M
42162737,2015-BOYS TEAM WHITE,Miami Shores Soccer Club,FL,3,USA,U11,M
42176759,New England Force 2015 Boys Storm,New England Force,MA,1,USA,U11,M
42162755,U11 Boys Navy TW,GFI Academy,TXS,3,USA,U11,M
42176739,B2015 Birth Year (Gold)-U11 (Division 5 South),Stow Soccer Club,OH,2,USA,U11,M
42176733,LTFC 15B Premier II,LTFC,TXS,3,USA,U11,M
42176730,NEFC 2015 Pre-MLS Next Red,NEFC,MA,1,USA,U11,M
42162801,AHFC 15B Blue C,Albion Hurricanes FC,TXS,3,USA,U11,M
42176718,NEFC South Boys 2016 Pre MLS Academy,NEFC,MA,1,USA,U11,M
42162847,UPSC Monart Ravens,United Pearland Soccer Club,TXS,3,USA,U11,M
42176678,B15 BLACK VALLEY,Washington East Surf Soccer Club,WA,4,USA,U11,M
42162860,BVB 15B PreECNL Gold (Oldham),BVB International Academy Texas,TXN,3,USA,U11,M
42162879,DUSC Sharks 2015 Boys,Dublin United Soccer Club,OH,2,USA,U11,M
42176653,Pflugerville FC 15/16B Green,Pflugerville AYSL,TXS,3,USA,U11,M
42162889,Houstonians FC North 2015 Blue B,Houstonians FC,TXS,3,USA,U11,M
42176641,SV Raptors,,NM,4,USA,U11,M
42176640,Sharks,Plymouth City,MI,2,USA,U11,M
42162918,Locker Elite Torino 2015 Boys,Locker Soccer Academy,OH,2,USA,U11,M
42162929,White 2015,El Paso Juventus FC,TXS,3,USA,U11,M
42162932,NUSA Donelson U10 Maroon,Nashville United Soccer Academy,TN,3,USA,U11,M
42176614,ALBION SC Denver B15 Academy 1,ALBION SC Denver,CO,4,USA,U11,M
42162946,LCPFC 15B RED,Florida Premier FC,FL,3,USA,U11,M
42162955,Inter SA 15B Davis,Inter San Antonio,TXS,3,USA,U11,M
42176599,FC Westlake STXCL WC B15 Blue,FC Westlake ,TXS,3,USA,U11,M
42164200,10UB Millbrae Fearless,,CAN,4,USA,U11,M
42162978,Inland United RED,Inland United Soccer Club,CAS,4,USA,U11,M
42176575,*PDA/Vistula B2015-Kiwior RED,SC Vistula Garfield,NJ,1,USA,U11,M
42163006,PSC 15B Pre-NextUp Green to be deleted,Pearland Soccer Club,TXS,3,USA,U11,M
42176567,SD Surf South B2015 Blue (Lalo),San Diego Surf Soccer Club,CAS,4,USA,U11,M
42176563,90+ B2015 Wadkins,90+ Project SC,WA,4,USA,U11,M
42176555,USC Havoc 15M,Chambersburg Youth SA,PAE,1,USA,U11,M
42163076,Naples United FC 2015 Blue,,FL,3,USA,U11,M
42176534,VAR 2015B Pre-MLS Next II,VA Rush Soccer Club,VA,1,USA,U11,M
42163097,Fury U10B Ludlum,Fury Futbol Club,MI,2,USA,U11,M
42176532,NB AJAX 15 Boys White,New Braunfels YSA,TXS,3,USA,U11,M
42163101,CIS ACADEMY 2015B UNTIED,Colorado Ice,CO,4,USA,U11,M
42163110,BSYSA 15B Inferno,Big Spring Youth SA,PAE,1,USA,U11,M
42163115,Brooklyn Force SC 2015 Boys Blue,Brooklyn Force Soccer Club,NYE,1,USA,U11,M
42163127,GB Boys 2015 White,IFA,MA,1,USA,U11,M
42163128,2015 Boys Regional White,Maine Lightning Soccer Club,ME,1,USA,U11,M
42163132,B15 Upload,Xplosion SC,CAS,4,USA,U11,M
42176448,2015 Boys Select-Gold,Blackhawks Sports Club,MI,2,USA,U11,M
42163153,Dynamo 2015 Boys White,Dynamo FC,IN,2,USA,U11,M
42163156,Dynamo 2015 Boys Silver,Dynamo FC,IN,2,USA,U11,M
42176441,SC Wave Elite 2015 Boys,,WI,2,USA,U11,M
42176434,Alaska Eclipse 15B,Eclipse SC,AK,4,USA,U11,M
42176433,OK Energy FC 15B Red,Oklahoma Energy FC,OK,3,USA,U11,M
42176428,Iowa United FC 2015B White,,IA,2,USA,U11,M
42163189,THUNDERBIRD UNITED 15B,Wichita Regional Soccer Association,KS,2,USA,U11,M
42176419,Culpeper SC 2015 Boys,Culpeper Soccer Club,VA,1,USA,U11,M
42176399,LG Celtics 2015B Black,Lagrange Celtics,IL,2,USA,U11,M
42163217,Avengers United Yellow,Oneonta SC,NYE,1,USA,U11,M
42163220,2015 Boys State,CC United Soccer Club,MN,2,USA,U11,M
42176386,Ajax FC Naperville 2015 Boys White 2,Ajax FC Naperville,IL,2,USA,U11,M
42163240,NEFC South Boys 2015 Blue,NEFC,MA,1,USA,U11,M
42176381,OK Energy FC 15B Pre-ECRL,Oklahoma Energy FC,OK,3,USA,U11,M
42176379,Augusta United 2015 U11 Boys,Augusta United,VA,1,USA,U11,M
42176378,Columbus United B'15 Foxes,Columbus United,OH,2,USA,U11,M
42176366,FC ATLETICO 15B RED,FC ATLETICO,KS,2,USA,U11,M
42163285,Pueblo Rangers SC 2015 Boys Elite,Pueblo Rangers SC,CO,4,USA,U11,M
42163296,Ny Inter Mex 2015,NY Inter Mex Soccer Club ,NYE,1,USA,U11,M
42163308,Inter PFC 2015,USSSA Soccer,TXS,3,USA,U11,M
42163313,SLSG MO B 2015 Pumas,St. Louis Scott Gallagher,MO,2,USA,U11,M
42176337,FWSC 2015B Mannheim,Fort Wayne Sport Club,AL,3,USA,U11,M
42163341,Dallas Legends Galaxy 15B,Dallas Legends,TXN,3,USA,U11,M
42176328,Woodforest 15B Gold,HTX,TXS,3,USA,U11,M
42176310,Autobahn SC B15 Gold,Autobahn SC,CAS,4,USA,U11,M
42177204,Florida Evolution FC U11 Boys White,Naples City UDAG FC,FL,3,USA,U11,M
42164445,McCall U11 Lava Chickens,McCall United Soccer Association,ID,4,USA,U11,M
42164496,Boys 2015 Silver - 7 East,Shaker Youth Soccer Assn - Premier Football Club,OH,2,USA,U11,M
42164500,FC Dallas High Plains 15B Red,,TXN,3,USA,U11,M
42164503,Mini-Miami Inter,NW Oklahoma SA,OK,3,USA,U11,M
42164509,Chaffee County United 15/16 Boys Royal,Chaffee County United SC,CO,4,USA,U11,M
42164512,Invictus SC 2016B Tapia,Invictus SC,TXN,3,USA,U11,M
42164513,NP Elite FC Jets,Newbury Park Elite,CAN,4,USA,U11,M
42164517,DMSA Grey 2015,Bethesda SC,MD,1,USA,U11,M
42164553,2015 Boys Liverpool,EPSC,MN,2,USA,U11,M
42177171,Lakeshore FC 15B,Lakeshore Football Club,MI,2,USA,U11,M
42164596,Real Colorado JA Gold,,CO,4,USA,U11,M
42164612,AB7 Future Soccer Academy 2015 Blue,AB7 Future Soccer Academy,NYE,1,USA,U11,M
42164626,ALBION SC Boulder County B15 Academy I,ALBION SC Colorado,CO,4,USA,U11,M
42164631,PSG ACADEMY CHICAGO 2015 BOYS GREEN,PSG Academy Chicago,IL,2,USA,U11,M
42164633,PPP 2015 White,Philadelphia Union,PAE,1,USA,U11,M
42164638,LAFC U10 Boys Comp,Los Alamos Football Club,NM,4,USA,U11,M
42164640,GREEN U10B BLACK DIV 3 S,Green SA,OH,2,USA,U11,M
42164663,Wizard Oak Brook Academy 2015B,Wizard F.C.,IL,2,USA,U11,M
42164666,U10 FCO Blue Bananas,Fern Creek Optimist SC,KY,2,USA,U11,M
42164705,Avon Lake Maroon,Avon Lake Soccer Organization,OH,2,USA,U11,M
42164723,Eclipse 2016 Solar Naperville Boys,Eclipse Select Soccer Club,IL,2,USA,U11,M
42164738,Rams 15Gold,Awty Soccer Academy,TXS,3,USA,U11,M
42164751,New Kent Sharks 2015/16 Boys,Tidewater Sharks,VA,1,USA,U11,M
42164768,Medina Rangers 2015 U11 White S3,Medina Soccer Association,OH,2,USA,U11,M
42164769,HCYSA Tejanos '15B,Hill Country Youth Soccer Association,TXS,3,USA,U11,M
42177133,Alliance FC 15 Black,Alliance FC,MI,2,USA,U11,M
42177131,Internacional FC 15B,Santa Fe YSC,TXS,3,USA,U11,M
42164826,SB Academy 2015B,SEABREEZE YOUTH SOCCER,TXS,3,USA,U11,M
42164827,15B Spain,Town & Country Optimist Club,TXN,3,USA,U11,M
42164834,11UB R Barr/BYSA 13 Piper Belgium,Barrington Soccer,RI,1,USA,U11,M
42165008,Belleville-B10G-Hood,Belleville Soccer Association (NCSA),NJ,1,USA,U11,M
42165013,11UBAEPYSA240-Resendes M,East Providence Youth Soccer Association,RI,1,USA,U11,M
42177084,CFA- Ceba B2015 Select,Chicago Futbol Alliance (CFA),IL,2,USA,U11,M
42165042,HackensackRoyalsFC-B10-HOLDER,Hackensack Junior Soccer Association,NJ,1,USA,U11,M
42165086,CUSC 15B Select FF,Chicagoland United SC,IL,2,USA,U11,M
42177065,South 15B Gold,HTX,TXS,3,USA,U11,M
42176230,STARS UNITED 15B,STARS UNITED,KS,2,USA,U11,M
42175232,GEA Academy Pre-ECNL 15B II,Gretna Elite Academy,NE,2,USA,U11,M
42175775,BH Dragons 2015,BH Dragons,IL,2,USA,U11,M
42161018,South B2015 Hill,,CAS,4,USA,U11,M
42158291,North County B2015 White,United SoCal,CAS,4,USA,U11,M
42158065,B15 Cortes,San Clemente Surf Soccer,CAS,4,USA,U11,M
42159678,Nido Aguila Hobbs,Aguilas,NM,4,USA,U11,M
42159189,Fremont YSC 15B ID II,Fremont Youth Soccer Club,CAN,4,USA,U11,M
42172520,2014B WCWAA Silver,Wesley Chapel Weddington Athletic Assoc,NC,3,USA,U11,M
42176737,FTK 2015B,Flo Town Kicks,TXS,3,USA,U11,M
42176948,Ridgefield B2015 Orange (U11),Soccer Club Of Ridgefield,CT,1,USA,U11,M
42163136,FC Dutchmen Locomotive 2016 boys CDYSL,FC Dutchmen,NYE,1,USA,U11,M
42160937,CUSE 15B Chelsea,Cincinnati United,OH,2,USA,U11,M
42176745,LTSC 2015B Select Gold,Lyons Township SC (LTSC),IL,2,USA,U11,M
42161383,FC Stars Lancaster 2015 Boys Blue,FC Stars,MA,1,USA,U11,M
42164810,OSNK United - 2015 Boys - Wilcox,OSNK United,RI,1,USA,U11,M
42175249,Rayados Academy B15 A.Orozco,Rayados Academy San Diego,CAS,4,USA,U11,M
42164071,2015 Boys Steel,Edina Soccer Club,MN,2,USA,U11,M
42175480,Washington Rush B15 Rush,Washington Rush,WA,4,USA,U11,M
42163059,atletico indiana fc,,IN,2,USA,U11,M
42163895,Barre Boys 2015/2016 3,Barre SC,VT,1,USA,U11,M
42163284,North Rising 15B Gold,Colorado Rapids Youth Soccer Club,CO,4,USA,U11,M
42164868,WUFC U10 Boys Black,Williston United,ND,2,USA,U11,M
42161878,Elmont Liverpool,Elmont Soccer Club ,NYE,1,USA,U11,M
42164641,Torpedoes BU11 Black,Torpedoes SC,NJ,1,USA,U11,M
42163724,U11 Union FC 15B Barcitas,Union Sacramento FC,CAN,4,USA,U11,M
42164519,BUFFALO KNIGHTS FC - 2015 Boys,Buffalo Knights FC,TXS,3,USA,U11,M
42165352,Chicago City SC 2015 Boys I,Chicago City Soccer Club,IL,2,USA,U11,M
42162633,DKSC 15B ARELLANO ETX,DKSC,TXN,3,USA,U11,M
42161128,Salvo SC 15B Central Red,Salvo SC,MN,2,USA,U11,M
42176432,Seattle United B15,,WA,4,USA,U11,M
42163216,2015 Boys Premier,Minneapolis United,MN,2,USA,U11,M
42162824,FTS U10,First Touch Soccer,VA,1,USA,U11,M
42164243,Northern Alliance B2016 Blue,Northern Alliance SC,OH,2,USA,U11,M
42164288,2015/16 Boys Academy,St. Croix,MN,2,USA,U11,M
42163552,MN RUSH 2015B GRAY,North Star FC,MN,2,USA,U11,M
42160727,Northern Alliance B2015 White,Northern Alliance SC,OH,2,USA,U11,M
42175810,NCA 15B,North Clackamas SC,OR,4,USA,U11,M
42164061,Suncook Spartans 15/16C,Suncook Youth Soccer Assoc.,NH,1,USA,U11,M
42177054,Hells Canyon FC Rapids - Boys 2015 - White,Hells Canyon FC,ID,4,USA,U11,M
42175804,RU ORANGE ELITE B15,Richmond United,VA,1,USA,U11,M
42163012,15 Boys Academy 2,United FC Rush,MN,2,USA,U11,M
42162120,Green 2015,United Elite Soccer Inc,MD,1,USA,U11,M
42163700,Indy Eleven 2015B White,Indy Eleven Academy,IN,2,USA,U11,M
42164582,2015B - C2,Roaring Fork Valley Soccer Club,CO,4,USA,U11,M
42162857,INH 15B Nike Vivid,RISE Soccer Club,TXS,3,USA,U11,M
42160906,2015 Boys South Shore Premier,FC Boston Bolts,MA,1,USA,U11,M
42163477,SA United 2015 Boys White,SA United Soccer Club,TXS,3,USA,U11,M
42163995,U10 Boys Gold,Stowe Soccer Club,VT,1,USA,U11,M
42160842,RLSA Cyclones,Rice Lake Soccer Association,WI,2,USA,U11,M
42162608,Utah RIO FC 15B BL,Utah Rio FC,UT,4,USA,U11,M
42176147,Anaheim FC B2015 Martinez,Anaheim Futbol Club,CAS,4,USA,U11,M
42161522,2015 Boys Black,New Canaan FC,CT,1,USA,U11,M
42164534,B15-5W - Gblah (U11),LUFC,OH,2,USA,U11,M
42162881,Zanesville Arsenal SC 2015B,Zanesville Arsenal SC,OH,2,USA,U11,M
42161774,DSSC Boys 2015 - WFPL,Dunedin Stirling SC,FL,3,USA,U11,M
42175924,Bobcats,Tewksbury SC,NJ,1,USA,U11,M
